,Year,Team,effective-field-goal-pct,ftm-per-100-possessions,offensive-rebounding-pct,defensive-rebounding-pct,assists-per-fgm,effective-possession-ratio,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
67,2015,xavier,0.53,22.468,0.29,0.75,0.623,0.945,0.595,0.636,0.4,20,14.3,6.6,1.08,114.6,0.984,95.1,0.096,19.5,74.2,67.6,6.6,1.14,1.058,0.082,0.476,0.436,0.04,0.354,0.726,0.53,0.089,0.177,0.188,0.011,0.053,0.262
0,2016,arizona,0.54,25.077,0.32,0.77,0.513,0.956,0.6,0.758,0.5,69,16.9,12.2,1.111,115.7,0.944,94.7,0.167,21,81.2,69,12.2,1.153,0.996,0.157,0.482,0.413,0.069,0.383,0.723,0.565,0.067,0.174,0.158,-0.016,0.079,0.246
1,2016,austin peay,0.51,24.207,0.30,0.71,0.496,0.938,0.489,0.485,0.6,216,0.1,-2.4,1.032,103.3,1.064,108.4,-0.032,-5.1,74.7,77.1,-2.4,1.099,1.127,-0.028,0.459,0.463,-0.004,0.349,0.67,0.511,0.095,0.2,0.184,-0.016,0.046,0.248
2,2016,baylor,0.52,23.52,0.39,0.74,0.634,0.996,0.602,0.656,0.667,33,16,6.7,1.102,117.8,1.006,98.7,0.096,19.1,76.3,69.6,6.7,1.112,1.091,0.021,0.463,0.448,0.015,0.374,0.727,0.554,0.111,0.185,0.194,0.009,0.073,0.264
3,2016,buffalo,0.50,23.51,0.30,0.74,0.482,0.956,0.543,0.562,0.5,122,0.2,0.6,1.028,104.8,1.02,101.8,0.008,3,77,76.4,0.6,1.078,1.074,0.004,0.436,0.438,-0.002,0.334,0.707,0.516,0.089,0.184,0.172,-0.012,0.058,0.308
4,2016,butler,0.53,23.792,0.30,0.76,0.51,0.985,0.576,0.677,0.667,64,14.5,9.4,1.111,116.9,0.982,99.6,0.129,17.3,80.6,71.2,9.4,1.127,1.062,0.065,0.466,0.431,0.035,0.387,0.731,0.526,0.093,0.142,0.182,0.04,0.059,0.273
5,2016,cs bakersfld,0.49,20.546,0.33,0.73,0.578,0.977,0.522,0.714,0.25,334,5.8,8.7,1.024,102.9,0.901,96.7,0.123,6.2,72.3,63.6,8.7,1.049,0.984,0.065,0.447,0.393,0.054,0.346,0.655,0.525,0.111,0.176,0.211,0.035,0.095,0.316
6,2016,california,0.52,21.961,0.31,0.78,0.483,0.963,0.618,0.697,0.5,46,18.1,8.1,1.062,111.4,0.947,93.1,0.115,18.3,75.1,67,8.1,1.104,0.971,0.133,0.462,0.393,0.069,0.369,0.656,0.545,0.058,0.171,0.136,-0.035,0.082,0.279
7,2016,chattanooga,0.52,24.544,0.31,0.73,0.549,0.959,0.58,0.844,1,256,1,7.7,1.078,106.3,0.967,99.8,0.111,6.5,74.8,67.1,7.7,1.12,1.049,0.071,0.451,0.438,0.013,0.361,0.733,0.52,0.106,0.176,0.198,0.022,0.085,0.267
8,2016,cincinnati,0.49,20.435,0.36,0.72,0.597,1.015,0.581,0.688,0.5,77,12.2,10.3,1.061,110,0.911,93,0.15,17,73.2,62.9,10.3,1.05,0.965,0.085,0.428,0.39,0.038,0.345,0.704,0.532,0.115,0.16,0.199,0.039,0.101,0.234
9,2016,colorado,0.48,24.139,0.33,0.77,0.529,0.971,0.589,0.656,0.583,71,8.8,4.8,1.031,107.7,0.966,94.8,0.065,12.9,75.4,70.7,4.7,1.062,1.008,0.054,0.421,0.418,0.003,0.389,0.737,0.556,0.071,0.183,0.149,-0.034,0.084,0.263
10,2016,connecticut,0.52,19.651,0.27,0.74,0.518,0.958,0.582,0.688,0.333,73,11.2,10.1,1.062,110.8,0.916,92.1,0.146,18.7,73.3,63.3,10,1.112,0.96,0.152,0.458,0.383,0.075,0.36,0.784,0.514,0.085,0.161,0.177,0.016,0.089,0.258
11,2016,dayton,0.52,21.375,0.26,0.78,0.574,0.937,0.61,0.806,0.846,83,8.7,7.7,1.033,105.5,0.924,92.9,0.109,12.6,73,65.3,7.7,1.103,0.992,0.111,0.46,0.404,0.056,0.348,0.671,0.54,0.082,0.183,0.174,-0.009,0.077,0.266
12,2016,duke,0.54,24.674,0.31,0.67,0.486,1.007,0.609,0.697,0.4,6,14.2,9.4,1.154,120.8,1.021,98.9,0.133,21.9,81.5,72.1,9.4,1.144,1.037,0.107,0.459,0.445,0.014,0.387,0.722,0.499,0.091,0.139,0.171,0.032,0.066,0.256
13,2016,f dickinson,0.51,18.955,0.26,0.65,0.514,0.945,0.481,0.548,0.636,303,-7.3,-1.7,1.034,103.3,1.057,114,-0.023,-10.7,76.8,78.5,-1.7,1.093,1.12,-0.027,0.456,0.456,0,0.365,0.699,0.461,0.099,0.175,0.205,0.03,0.044,0.298
14,2016,fla gulf cst,0.52,19.538,0.30,0.75,0.469,0.963,0.475,0.552,0.6,338,0.4,2.7,1.034,102.4,0.997,102.5,0.037,-0.1,75.6,72.9,2.7,1.073,1.035,0.038,0.47,0.424,0.046,0.346,0.645,0.526,0.084,0.166,0.158,-0.008,0.067,0.271
15,2016,fresno st,0.48,21.904,0.28,0.73,0.494,0.987,0.562,0.71,0.778,153,6.9,3.4,1.027,106.3,0.98,99.7,0.047,6.6,74.8,71.4,3.4,1.04,1.06,-0.02,0.432,0.42,0.012,0.34,0.691,0.503,0.111,0.144,0.203,0.059,0.068,0.305
16,2016,gonzaga,0.55,21.501,0.30,0.76,0.498,0.96,0.583,0.781,0.5,104,15.9,12.8,1.135,115.2,0.953,94.4,0.182,20.8,79.5,66.8,12.7,1.178,0.971,0.207,0.486,0.401,0.085,0.377,0.76,0.548,0.071,0.161,0.144,-0.017,0.05,0.234
17,2016,wi-grn bay,0.50,22.608,0.29,0.71,0.484,0.984,0.532,0.636,0.5,170,4.8,2.7,1.046,107.2,1.012,103.5,0.034,3.7,83.2,80.5,2.7,1.062,1.094,-0.032,0.444,0.45,-0.006,0.35,0.657,0.489,0.117,0.151,0.204,0.053,0.073,0.252
18,2016,hampton,0.47,22.202,0.33,0.74,0.471,0.973,0.502,0.655,0.727,326,-7.8,0.5,0.991,98.6,0.984,106,0.007,-7.4,74.8,74.2,0.6,1.011,1.046,-0.035,0.417,0.425,-0.008,0.311,0.647,0.53,0.07,0.186,0.167,-0.019,0.062,0.282
19,2016,hawaii,0.52,24.371,0.29,0.76,0.592,0.949,0.552,0.828,0.6,271,7.6,11,1.063,107.1,0.912,95,0.151,12.1,77.6,66.6,11,1.121,0.992,0.129,0.46,0.397,0.063,0.329,0.686,0.531,0.107,0.176,0.195,0.019,0.07,0.27
20,2016,holy cross,0.48,19.824,0.21,0.72,0.619,0.932,0.451,0.424,0.571,207,-1.3,-4.3,0.97,96,1.035,107.4,-0.065,-11.4,65.3,69.7,-4.4,1.032,1.128,-0.096,0.413,0.457,-0.044,0.327,0.693,0.458,0.096,0.162,0.195,0.033,0.047,0.255
21,2016,indiana,0.59,20.372,0.36,0.73,0.548,0.957,0.603,0.781,0.375,68,18.6,13.4,1.167,120.6,0.977,97.6,0.19,23,82.3,68.9,13.4,1.22,1.041,0.179,0.501,0.442,0.059,0.415,0.723,0.553,0.099,0.192,0.185,-0.007,0.068,0.276
22,2016,iona,0.54,18.882,0.28,0.71,0.6,0.954,0.556,0.688,0.2,131,10.1,5.9,1.073,109.4,0.993,102.3,0.08,7.1,79.6,73.7,5.9,1.133,1.042,0.091,0.456,0.421,0.035,0.372,0.712,0.496,0.102,0.172,0.19,0.018,0.068,0.257
23,2016,iowa,0.51,20.431,0.30,0.70,0.577,0.997,0.596,0.677,0.25,22,10.5,9.4,1.097,115,0.965,94.8,0.132,20.2,78.1,68.7,9.4,1.101,1.001,0.1,0.45,0.415,0.035,0.382,0.719,0.509,0.096,0.146,0.184,0.038,0.078,0.235
24,2016,iowa state,0.57,15.348,0.25,0.72,0.531,0.948,0.606,0.656,0.364,7,14.1,6.9,1.109,120.1,1.016,99.2,0.093,20.9,81.8,75,6.8,1.174,1.037,0.137,0.502,0.435,0.067,0.38,0.706,0.499,0.083,0.157,0.168,0.011,0.065,0.218
25,2016,kansas,0.56,22.17,0.30,0.74,0.547,0.954,0.673,0.875,1,14,25.4,12.8,1.123,119,0.945,89.3,0.178,29.7,80.3,67.5,12.8,1.171,0.996,0.175,0.488,0.398,0.09,0.418,0.7,0.532,0.094,0.171,0.184,0.013,0.07,0.242
26,2016,kentucky,0.54,22.095,0.36,0.70,0.498,1,0.623,0.75,0.333,26,24.7,11.6,1.126,120.6,0.961,95.5,0.165,25.1,79.2,67.6,11.6,1.123,0.986,0.137,0.478,0.397,0.081,0.367,0.676,0.541,0.078,0.159,0.171,0.012,0.098,0.247
27,2016,ar lit rock,0.52,19.142,0.26,0.74,0.506,0.966,0.58,0.862,0.714,231,7.3,9.7,1.06,108.2,0.914,95,0.146,13.2,69.9,60.2,9.7,1.107,0.985,0.122,0.453,0.388,0.065,0.386,0.74,0.493,0.094,0.155,0.206,0.051,0.061,0.27
28,2016,maryland,0.55,22.28,0.27,0.73,0.517,0.921,0.621,0.774,0.625,55,11.1,9.5,1.098,115.1,0.96,94.8,0.138,20.3,76,66.5,9.5,1.191,0.992,0.199,0.491,0.409,0.082,0.376,0.757,0.526,0.082,0.191,0.162,-0.029,0.092,0.266
29,2016,miami (fl),0.54,24.357,0.29,0.73,0.483,0.959,0.638,0.781,0.667,5,14.5,8.8,1.113,118.3,0.983,95.9,0.13,22.4,75.6,66.8,8.8,1.158,1.023,0.135,0.477,0.43,0.047,0.366,0.751,0.519,0.089,0.158,0.171,0.013,0.063,0.232
30,2016,michigan,0.55,17.501,0.23,0.76,0.567,0.963,0.576,0.656,0.833,61,9.9,7,1.119,113.6,1.014,99.4,0.105,14.2,74.9,67.9,7,1.163,1.078,0.085,0.468,0.446,0.022,0.389,0.743,0.497,0.081,0.141,0.168,0.027,0.037,0.229
31,2016,michigan st,0.56,18.781,0.36,0.79,0.713,0.987,0.621,0.844,0.25,58,26.9,17.2,1.162,122.3,0.915,94.4,0.247,27.9,80.7,63.5,17.2,1.178,0.943,0.235,0.487,0.378,0.109,0.436,0.723,0.582,0.067,0.17,0.14,-0.03,0.089,0.287
32,2016,middle tenn,0.52,17.42,0.27,0.76,0.501,0.963,0.554,0.7,0.778,215,2.6,4.2,1.028,103.5,0.969,98.8,0.059,4.7,72.9,68.7,4.2,1.076,1.051,0.025,0.451,0.43,0.021,0.389,0.605,0.514,0.089,0.167,0.19,0.023,0.064,0.271
33,2016,n carolina,0.53,21.492,0.40,0.73,0.573,1.028,0.641,0.818,0.444,11,23.7,13,1.139,123.3,0.961,93.5,0.178,29.8,82.9,69.9,13,1.108,1.017,0.091,0.478,0.411,0.067,0.315,0.737,0.559,0.094,0.15,0.181,0.031,0.074,0.24
34,2016,n iowa,0.53,20.317,0.15,0.74,0.505,0.917,0.565,0.636,0.727,96,11.5,4.6,1.04,108.5,0.968,97.3,0.072,11.2,67.5,62.9,4.6,1.136,1.028,0.108,0.454,0.423,0.031,0.372,0.754,0.465,0.089,0.147,0.182,0.035,0.048,0.234
35,2016,notre dame,0.54,20.766,0.31,0.70,0.494,0.99,0.59,0.656,0.6,15,10.9,5.1,1.126,119.5,1.05,102.9,0.076,16.6,75.7,70.6,5.1,1.135,1.045,0.09,0.471,0.428,0.043,0.369,0.735,0.514,0.083,0.144,0.144,0,0.066,0.213
36,2016,oklahoma,0.54,19.56,0.30,0.72,0.528,0.954,0.644,0.781,0.615,4,16.2,10,1.091,116.8,0.956,93,0.135,23.8,80.4,70.4,10,1.151,0.986,0.165,0.459,0.405,0.054,0.426,0.728,0.516,0.094,0.175,0.172,-0.003,0.083,0.261
37,2016,oregon,0.52,23.833,0.32,0.71,0.499,0.985,0.657,0.812,0.5,57,14.3,8.5,1.094,117.9,0.975,95.3,0.119,22.6,78.2,69.8,8.4,1.117,1.045,0.072,0.462,0.429,0.033,0.345,0.718,0.517,0.104,0.16,0.198,0.038,0.101,0.226
38,2016,oregon st,0.50,20.552,0.27,0.70,0.529,0.963,0.59,0.6,1,38,10.2,1.4,1.025,109.6,1.005,97.9,0.02,11.7,72,70.6,1.4,1.063,1.061,0.002,0.439,0.43,0.009,0.373,0.681,0.485,0.104,0.163,0.19,0.027,0.058,0.281
39,2016,pittsburgh,0.51,23.073,0.35,0.75,0.622,0.988,0.579,0.645,0.625,53,12.3,7.1,1.104,113.8,1.001,97.2,0.103,16.6,75.8,68.7,7.1,1.111,1.061,0.05,0.459,0.443,0.016,0.351,0.758,0.551,0.073,0.17,0.168,-0.002,0.062,0.239
40,2016,providence,0.48,22.316,0.28,0.73,0.624,0.976,0.587,0.697,0.8,41,10.1,4.2,1.019,108.9,0.961,94.4,0.058,14.5,74,69.7,4.3,1.049,1.039,0.01,0.422,0.435,-0.013,0.321,0.727,0.498,0.091,0.161,0.201,0.04,0.061,0.249
41,2016,purdue,0.54,21.86,0.33,0.80,0.641,0.969,0.616,0.781,0.6,48,18.5,13.6,1.117,115.8,0.924,92,0.193,23.8,78.3,64.7,13.6,1.148,0.956,0.192,0.473,0.391,0.082,0.373,0.739,0.578,0.061,0.171,0.133,-0.038,0.079,0.219
42,2016,st josephs,0.51,22.207,0.25,0.76,0.547,0.974,0.599,0.781,0.857,85,12.6,7.7,1.07,113.1,0.964,97.7,0.106,15.4,77.2,69.5,7.7,1.09,1.008,0.082,0.45,0.413,0.037,0.326,0.714,0.52,0.071,0.138,0.159,0.021,0.056,0.245
43,2016,seton hall,0.50,21.512,0.34,0.72,0.51,0.968,0.602,0.75,0.667,50,14.8,7.2,1.031,110,0.932,91.7,0.099,18.3,75,67.8,7.2,1.068,0.976,0.092,0.449,0.4,0.049,0.354,0.67,0.528,0.099,0.19,0.188,-0.002,0.078,0.26
44,2016,s dakota st,0.51,24.455,0.30,0.77,0.439,0.965,0.594,0.774,0.75,200,4.9,7,1.08,110.3,0.98,100.7,0.1,9.6,75.8,68.8,7,1.114,1.044,0.07,0.447,0.424,0.023,0.362,0.742,0.538,0.066,0.166,0.167,0.001,0.038,0.239
45,2016,southern,0.49,20.84,0.26,0.71,0.41,0.958,0.485,0.6,0.75,348,-7.4,1.9,1.006,99.4,0.979,105.1,0.027,-5.7,71.8,69.9,1.9,1.049,1.033,0.016,0.44,0.425,0.015,0.346,0.67,0.485,0.103,0.158,0.191,0.033,0.059,0.272
46,2016,ste f austin,0.55,21.367,0.33,0.72,0.646,0.968,0.563,0.815,0.667,339,19.3,15,1.127,111.1,0.914,95.5,0.213,15.6,79.4,64.4,15,1.177,1.063,0.114,0.488,0.446,0.042,0.379,0.744,0.519,0.117,0.179,0.253,0.074,0.067,0.303
47,2016,stony brook,0.52,18.506,0.34,0.76,0.578,0.99,0.568,0.793,0.667,280,1.5,10.4,1.089,106.1,0.939,98,0.15,8.1,75.3,64.9,10.4,1.11,1.004,0.106,0.477,0.411,0.066,0.376,0.667,0.548,0.085,0.17,0.179,0.009,0.079,0.285
48,2016,syracuse,0.50,20.341,0.32,0.67,0.558,0.979,0.562,0.594,0.429,21,11.1,4.5,1.038,111.6,0.971,93,0.067,18.6,70.2,65.7,4.5,1.072,1.006,0.066,0.427,0.414,0.013,0.361,0.683,0.489,0.12,0.178,0.199,0.021,0.07,0.228
49,2016,temple,0.47,16.24,0.27,0.72,0.541,1.005,0.575,0.677,0.692,66,6.4,1.7,1.004,105.9,0.978,97,0.026,8.9,68.9,67.1,1.8,1.001,1.002,-0.001,0.407,0.414,-0.007,0.344,0.69,0.49,0.078,0.132,0.161,0.029,0.053,0.259
50,2016,texas,0.49,21.851,0.30,0.70,0.463,0.992,0.599,0.625,0.667,1,11.1,3.3,1.038,111.9,0.99,95.7,0.048,16.2,71.3,68.1,3.2,1.051,1.027,0.024,0.432,0.419,0.013,0.339,0.665,0.49,0.075,0.151,0.181,0.03,0.078,0.254
51,2016,texas a&m,0.51,21.39,0.34,0.74,0.618,0.988,0.612,0.781,0.6,40,13.6,10.2,1.08,112.7,0.936,91.4,0.144,21.3,76,65.9,10.1,1.092,1.01,0.082,0.451,0.41,0.041,0.353,0.675,0.524,0.101,0.166,0.206,0.04,0.065,0.24
52,2016,texas tech,0.50,24.873,0.29,0.71,0.532,0.953,0.589,0.613,0.667,8,12.3,2.5,1.047,112,1.01,98.3,0.037,13.7,72.4,69.8,2.6,1.096,1.054,0.042,0.447,0.427,0.02,0.345,0.746,0.503,0.085,0.172,0.181,0.009,0.073,0.259
53,2016,tulsa,0.50,21.811,0.26,0.71,0.53,0.967,0.571,0.645,0.375,74,9.8,4.3,1.041,110,0.981,98.5,0.06,11.5,74,69.7,4.3,1.075,1.053,0.022,0.444,0.416,0.028,0.329,0.679,0.487,0.096,0.151,0.201,0.05,0.047,0.259
54,2016,nc-asheville,0.50,23.023,0.29,0.74,0.465,0.947,0.521,0.645,0.182,262,3.8,5.5,1.016,102.4,0.942,99,0.074,3.4,74.5,69,5.5,1.078,1.044,0.034,0.45,0.436,0.014,0.322,0.701,0.509,0.126,0.18,0.216,0.036,0.056,0.232
55,2016,nc-wilmgton,0.51,21.076,0.30,0.72,0.471,0.982,0.583,0.767,0.615,178,5.4,6.4,1.07,109.6,0.983,100.4,0.087,9.2,78.1,71.7,6.4,1.091,1.055,0.036,0.455,0.423,0.032,0.341,0.704,0.509,0.095,0.157,0.197,0.04,0.077,0.277
56,2016,usc,0.52,19.785,0.30,0.70,0.513,0.969,0.58,0.636,0.667,49,6.3,6.1,1.069,112.9,0.988,98.6,0.081,14.3,80.8,74.8,6,1.095,1.01,0.085,0.457,0.418,0.039,0.385,0.678,0.511,0.084,0.162,0.163,0.001,0.083,0.221
57,2016,utah,0.55,21.786,0.29,0.74,0.566,0.941,0.641,0.781,0.778,62,19.2,8.7,1.102,114.4,0.978,97.6,0.124,16.8,77.1,68.4,8.7,1.167,0.998,0.169,0.485,0.412,0.073,0.359,0.715,0.529,0.076,0.168,0.15,-0.018,0.069,0.237
58,2016,vanderbilt,0.53,22.079,0.26,0.73,0.568,0.953,0.572,0.594,0.143,20,16.2,9.4,1.077,112.6,0.945,93.8,0.132,18.8,76.8,67.3,9.5,1.133,0.939,0.194,0.461,0.386,0.075,0.388,0.699,0.509,0.06,0.162,0.139,-0.023,0.09,0.242
59,2016,vcu,0.51,19.28,0.32,0.75,0.51,0.99,0.585,0.719,0.429,91,11.2,10.2,1.072,110.9,0.93,93.9,0.142,17,77.3,67.1,10.2,1.076,1.043,0.033,0.451,0.436,0.015,0.359,0.691,0.519,0.126,0.16,0.217,0.057,0.07,0.29
60,2016,villanova,0.56,21.778,0.28,0.74,0.587,0.955,0.658,0.879,1,34,18.4,13.7,1.115,121.7,0.917,89.7,0.198,32,77.3,63.5,13.8,1.166,0.984,0.182,0.469,0.397,0.072,0.343,0.778,0.514,0.098,0.16,0.199,0.039,0.061,0.214
61,2016,virginia,0.55,20.416,0.28,0.76,0.572,0.973,0.663,0.812,0.444,2,24.4,11.2,1.132,119.5,0.954,89.9,0.178,29.6,70.8,59.6,11.2,1.163,1.038,0.125,0.491,0.419,0.072,0.408,0.753,0.529,0.088,0.149,0.193,0.044,0.059,0.261
62,2016,weber state,0.55,23.127,0.25,0.76,0.518,0.917,0.532,0.733,0.538,331,-1.5,6.2,1.058,102.3,0.971,99.8,0.087,2.5,74.9,68.8,6.1,1.157,1.002,0.155,0.473,0.424,0.049,0.361,0.673,0.525,0.066,0.194,0.153,-0.041,0.054,0.249
63,2016,w virginia,0.50,25.799,0.41,0.75,0.541,1.006,0.633,0.788,0.8,13,19.6,13.3,1.098,114.2,0.915,89.8,0.183,24.4,79.5,66.2,13.3,1.079,1.076,0.003,0.452,0.425,0.027,0.333,0.669,0.561,0.136,0.191,0.25,0.059,0.053,0.275
64,2016,wichita st,0.49,22.738,0.30,0.80,0.562,0.997,0.582,0.742,0.143,107,16,13.7,1.065,110.2,0.865,87.6,0.2,22.6,73.1,59.4,13.7,1.071,1,0.071,0.433,0.384,0.049,0.329,0.716,0.533,0.106,0.142,0.224,0.082,0.073,0.262
65,2016,wisconsin,0.49,22.166,0.31,0.74,0.49,0.978,0.585,0.625,0.4,18,15.2,4.3,1.04,109,0.975,92.4,0.065,16.6,68.9,64.6,4.3,1.061,1.042,0.019,0.43,0.429,0.001,0.358,0.707,0.523,0.089,0.165,0.184,0.019,0.06,0.243
66,2016,xavier,0.51,24.838,0.32,0.76,0.591,0.975,0.64,0.844,0.5,36,16.2,10.3,1.091,116.1,0.953,93.5,0.138,22.6,81.3,71,10.3,1.116,1.032,0.084,0.452,0.416,0.036,0.362,0.731,0.549,0.098,0.17,0.189,0.019,0.052,0.266
67,2016,yale,0.52,22.867,0.38,0.78,0.573,0.975,0.584,0.778,0.5,149,12.6,11,1.079,109.3,0.92,94.9,0.159,14.4,74.5,63.5,11,1.109,1,0.109,0.468,0.408,0.06,0.371,0.667,0.578,0.081,0.196,0.176,-0.02,0.083,0.225
0,2017,gonzaga,0.57,22.59,0.28,0.76,0.518,0.955,0.644,0.97,1,102,26,23.4,1.166,118.4,0.843,86.3,0.323,32.1,84.6,61.2,23.4,1.221,0.892,0.329,0.518,0.368,0.15,0.382,0.738,0.553,0.094,0.155,0.174,0.019,0.076,0.234
1,2017,villanova,0.58,22.315,0.30,0.75,0.523,0.949,0.665,0.909,0.8,37,24.3,14.9,1.156,122.4,0.935,92.5,0.221,29.9,77.7,62.8,14.9,1.233,1.013,0.22,0.497,0.418,0.079,0.37,0.794,0.529,0.107,0.165,0.197,0.032,0.054,0.214
2,2017,n carolina,0.52,21.379,0.40,0.77,0.592,1.027,0.647,0.788,0.75,14,24.9,13.4,1.139,120.7,0.958,92.5,0.181,28.2,84.9,70.6,14.3,1.106,1.042,0.064,0.471,0.418,0.053,0.366,0.705,0.582,0.094,0.16,0.183,0.023,0.058,0.24
3,2017,kentucky,0.53,23.817,0.32,0.75,0.516,0.989,0.648,0.844,0.4,23,16.6,14.6,1.119,119.1,0.932,91.4,0.187,27.7,85.9,71.6,14.3,1.128,1.013,0.115,0.477,0.423,0.054,0.353,0.696,0.536,0.079,0.154,0.191,0.037,0.087,0.247
4,2017,florida,0.52,23.754,0.30,0.73,0.472,0.97,0.64,0.75,0.375,8,19.3,11.7,1.076,116.9,0.915,89.4,0.161,27.5,78.3,66.6,11.7,1.111,0.994,0.117,0.45,0.408,0.042,0.362,0.726,0.513,0.104,0.162,0.206,0.044,0.081,0.253
5,2017,kansas,0.56,20.245,0.33,0.72,0.545,0.973,0.653,0.875,0.75,35,18.3,10.3,1.123,122,0.983,94.5,0.14,27.5,82.7,72.4,10.3,1.16,1.027,0.133,0.487,0.419,0.068,0.405,0.666,0.528,0.095,0.178,0.182,0.004,0.074,0.242
6,2017,w virginia,0.51,22.612,0.37,0.71,0.573,1.007,0.605,0.788,0.444,72,19,16.3,1.102,116.5,0.892,89.4,0.21,27.1,82,66.3,15.7,1.094,1.044,0.05,0.458,0.42,0.038,0.361,0.678,0.52,0.135,0.164,0.277,0.113,0.09,0.275
7,2017,wichita st,0.54,24.238,0.32,0.80,0.589,0.982,0.598,0.879,0.5,186,24.4,19.3,1.139,118.7,0.871,92.6,0.268,26.1,82.1,62.4,19.7,1.165,0.963,0.202,0.473,0.379,0.094,0.408,0.734,0.558,0.09,0.155,0.193,0.038,0.071,0.262
8,2017,louisville,0.51,20.297,0.36,0.74,0.484,1.017,0.645,0.75,0.625,2,16.7,11.7,1.095,117.2,0.93,91.7,0.165,25.5,77.5,65.8,11.7,1.086,0.99,0.096,0.455,0.396,0.059,0.358,0.685,0.539,0.095,0.158,0.194,0.036,0.098,0.272
9,2017,oregon,0.56,20.014,0.31,0.74,0.561,0.962,0.643,0.875,0.75,44,23.4,13.8,1.111,118.2,0.923,93.2,0.188,25,79.1,65,14.1,1.166,0.978,0.188,0.481,0.399,0.082,0.378,0.711,0.525,0.092,0.168,0.196,0.028,0.106,0.226
10,2017,s methodist,0.55,21.315,0.37,0.76,0.619,0.998,0.624,0.875,0.667,93,21.2,14.8,1.143,119.8,0.918,95,0.225,24.8,74.5,59.8,14.7,1.147,0.973,0.174,0.473,0.386,0.087,0.403,0.695,0.57,0.088,0.167,0.181,0.014,0.061,0.222
11,2017,virginia,0.52,15.761,0.26,0.78,0.564,0.963,0.61,0.688,0.429,4,16.1,11,1.064,112.2,0.888,87.9,0.176,24.3,66.6,55.6,11,1.106,0.994,0.112,0.464,0.396,0.068,0.393,0.708,0.527,0.089,0.152,0.206,0.054,0.083,0.261
12,2017,baylor,0.53,20.253,0.38,0.73,0.592,0.964,0.639,0.774,0.6,5,15.9,8.6,1.077,117.1,0.948,92.9,0.129,24.2,72.7,62.7,10,1.115,0.983,0.132,0.471,0.398,0.073,0.359,0.717,0.56,0.078,0.202,0.165,-0.037,0.085,0.264
13,2017,duke,0.55,24.373,0.30,0.73,0.475,0.972,0.646,0.765,0.556,9,19.3,11,1.135,121,0.983,96.9,0.152,24.1,80.7,69.8,10.9,1.171,1.019,0.152,0.477,0.434,0.043,0.376,0.758,0.522,0.086,0.158,0.171,0.013,0.078,0.256
14,2017,st marys,0.58,17.522,0.31,0.80,0.631,0.96,0.621,0.875,1,78,20,15.5,1.161,118.7,0.911,95,0.25,23.7,72,56.5,15.5,1.205,0.962,0.243,0.496,0.409,0.087,0.399,0.748,0.575,0.067,0.17,0.151,-0.019,0.061,0.241
15,2017,ucla,0.60,16.886,0.28,0.74,0.637,0.964,0.624,0.879,0.833,106,20.1,15,1.185,124,0.988,100.4,0.197,23.6,90.4,75.3,15.1,1.233,1.016,0.217,0.519,0.419,0.1,0.405,0.745,0.527,0.078,0.151,0.159,0.008,0.081,0.214
16,2017,iowa state,0.55,16.52,0.24,0.70,0.536,0.968,0.611,0.688,0.583,35,19.1,9,1.103,119.7,0.982,96.3,0.121,23.4,80.9,72,8.9,1.137,1.03,0.107,0.469,0.425,0.044,0.402,0.696,0.474,0.106,0.137,0.196,0.059,0.057,0.218
17,2017,arizona,0.54,24.958,0.31,0.76,0.513,0.963,0.655,0.879,0.667,24,14.9,11.1,1.106,118.4,0.949,95.1,0.157,23.3,76.3,65.4,10.9,1.154,1.001,0.153,0.476,0.415,0.061,0.398,0.758,0.55,0.079,0.165,0.176,0.011,0.056,0.246
18,2017,purdue,0.56,20.427,0.29,0.78,0.653,0.939,0.613,0.781,0.6,62,17.9,13,1.109,116.9,0.93,93.8,0.179,23.1,80.1,67.2,12.9,1.183,0.989,0.194,0.48,0.413,0.067,0.406,0.764,0.55,0.072,0.181,0.167,-0.014,0.041,0.219
19,2017,michigan,0.57,19.513,0.22,0.72,0.526,0.954,0.599,0.667,0.4,26,23.3,9.2,1.143,122.3,1.001,99.3,0.142,23,74.8,65.5,9.3,1.193,1.087,0.106,0.481,0.465,0.016,0.38,0.774,0.488,0.088,0.145,0.197,0.052,0.052,0.229
20,2017,wisconsin,0.52,18.29,0.34,0.77,0.519,0.995,0.597,0.75,0.8,83,11.4,10.8,1.076,115.1,0.919,92.1,0.157,23,71.9,61.4,10.5,1.078,1.01,0.068,0.454,0.408,0.046,0.355,0.643,0.545,0.101,0.162,0.196,0.034,0.065,0.243
21,2017,oklahoma st,0.54,24.6,0.36,0.71,0.509,0.978,0.588,0.613,0.4,15,17.4,7.2,1.141,126,1.044,103.5,0.097,22.5,85.5,78,7.5,1.164,1.138,0.026,0.464,0.467,-0.003,0.401,0.787,0.525,0.102,0.178,0.201,0.023,0.053,0.299
